user_id,n_points,q,S_unc,S_rand,Pi_max,Rg_km,R,R_rand
81036,20,0.5996186844613918,4.1219280948873624,4.169925001442312,1.0,3.9636493560084998,0.7,0.05555555555555555
82839,12,0.7972972972972974,3.584962500721156,3.584962500721156,0.08333333333333333,0.4896899829504292,0.8333333333333334,0.08333333333333333
86483,6,0.7936962750716332,2.584962500721156,2.584962500721156,0.16666666666666666,5.350960137179903,1.0,0.16666666666666666
97606,5,0.7654417513682564,2.321928094887362,2.321928094887362,0.2,1.757447489927854,1.0,0.2
102243,7,0.7684887459807074,2.5216406363433186,2.584962500721156,1.0,1.5285426837800657,0.8571428571428571,0.16666666666666666
105161,7,0.7969543147208122,2.807354922057604,2.807354922057604,0.14285714285714285,3.383211606406158,0.8571428571428571,0.14285714285714285
107135,6,0.7915460335842501,2.584962500721156,2.584962500721156,0.16666666666666666,7.395002387050077,1.0,0.16666666666666666
107998,10,0.739413680781759,3.121928094887362,3.169925001442312,1.0,7.147614500759589,0.8,0.1111111111111111
108764,19,0.5895522388059702,4.142664355548848,4.169925001442312,1.0,5.387570305257872,0.5789473684210527,0.05555555555555555
108776,12,0.7121535181236673,3.584962500721156,3.584962500721156,0.08333333333333333,3.1381616670853405,0.75,0.08333333333333333
110876,30,0.6592752839372633,4.6150610122030695,4.700439718141092,1.0,2.292099720286453,0.7,0.038461538461538464
111218,9,0.6338672768878719,2.94770277922009,3.0,1.0,0.9386852212471167,0.8888888888888888,0.125
111850,7,0.25399644760213136,2.807354922057604,2.807354922057604,0.14285714285714285,0.4264086791499387,1.0,0.14285714285714285
118010,7,0.7293814432989691,2.5216406363433186,2.584962500721156,1.0,0.5343550177419083,1.0,0.16666666666666666
131238,5,0.4512195121951219,2.321928094887362,2.321928094887362,0.2,2.671543298897808,0.6,0.2
140265,7,0.7345132743362832,2.2359263506290326,2.321928094887362,1.0,0.21830281848936525,1.0,0.2
162460,5,0.7558991049633849,1.9219280948873623,2.0,1.0,5.814180662586603,1.0,0.25
163824,6,0.719626168224299,2.584962500721156,2.584962500721156,0.16666666666666666,0.6317936961367814,0.8333333333333334,0.16666666666666666
167446,7,0.2792792792792792,2.807354922057604,2.807354922057604,0.14285714285714285,2.6816841460460723,0.5714285714285714,0.14285714285714285
169869,11,0.7519636213311286,2.7321588913645702,3.0,1.0,3.207154835498563,0.9090909090909091,0.125
171272,6,0.24528301886792447,2.584962500721156,2.584962500721156,0.16666666666666666,0.3964080030374355,0.6666666666666666,0.16666666666666666
178004,20,0.7472924187725631,4.1219280948873624,4.169925001442312,1.0,1.6854199999215782,0.7,0.05555555555555555
181111,14,0.7574123989218329,3.2359263506290326,3.321928094887362,1.0,0.40238605382334447,0.42857142857142855,0.1
181343,5,0.7981157469717362,0.9709505944546686,1.0,0.40000152587890625,0.025103167039225518,1.0,0.5
182630,6,0.7517241379310344,2.584962500721156,2.584962500721156,0.16666666666666666,3.4141293450998633,1.0,0.16666666666666666
183117,11,0.7570850202429149,3.095795255000934,3.169925001442312,1.0,4.0886550093604175,0.8181818181818182,0.1111111111111111
184032,10,0.7290516808830909,3.121928094887362,3.169925001442312,1.0,3.8733085922738386,0.9,0.1111111111111111
184559,9,0.7110174593618303,3.169925001442312,3.169925001442312,0.1111111111111111,1.4893281259907964,0.8888888888888888,0.1111111111111111
184939,5,0.5732574679943101,2.321928094887362,2.321928094887362,0.2,3.5767437034812035,1.0,0.2
185585,7,0.7821576763485477,2.807354922057604,2.807354922057604,0.14285714285714285,5.029054262743913,1.0,0.14285714285714285
187348,8,0.7745773324984346,3.0,3.0,0.125,0.19992742765527188,0.75,0.125
187889,15,0.6542553191489362,3.6402239289418516,3.700439718141092,1.0,1.8484551298851863,0.8666666666666667,0.07692307692307693
188154,10,0.6894767107533065,3.321928094887362,3.321928094887362,0.1,4.194657994380028,0.9,0.1
188233,12,0.7928653624856157,3.2516291673878226,3.321928094887362,1.0,1.6198707332767381,0.75,0.1
188489,7,0.7732181425485961,2.807354922057604,2.807354922057604,0.14285714285714285,4.827077372711882,1.0,0.14285714285714285
188853,6,0.7869822485207101,2.584962500721156,2.584962500721156,0.16666666666666666,4.906125467037762,1.0,0.16666666666666666
189570,14,0.5705082319255548,3.6644977792004623,3.700439718141092,1.0,0.9571577571409433,0.7142857142857143,0.07692307692307693
192076,22,0.6957123098201936,4.368522527728206,4.392317422778761,1.0,0.30390272548933556,0.5,0.047619047619047616
193329,5,0.7761194029850746,1.9219280948873623,2.0,1.0,0.4709440364324875,1.0,0.25
196212,18,0.41463414634146334,4.169925001442312,4.169925001442312,0.05555555555555555,5.2447671390687995,0.4444444444444444,0.05555555555555555
196954,6,0.7714285714285715,2.584962500721156,2.584962500721156,0.16666666666666666,0.9825633296152902,1.0,0.16666666666666666
201134,12,0.6298581122763727,3.584962500721156,3.584962500721156,0.08333333333333333,0.9948358011453273,0.8333333333333334,0.08333333333333333
201908,6,0.240506329113924,2.584962500721156,2.584962500721156,0.16666666666666666,1.4579557286235827,0.8333333333333334,0.16666666666666666
203012,24,0.5770392749244713,4.386842188131011,4.459431618637297,1.0,1.1937719806359637,0.5833333333333334,0.045454545454545456
207355,5,0.34065934065934067,2.321928094887362,2.321928094887362,0.2,0.12451779890827976,0.4,0.2
210367,6,0.72875226039783,2.584962500721156,2.584962500721156,0.16666666666666666,3.813532701540394,0.8333333333333334,0.16666666666666666
217257,5,0.6584440227703985,2.321928094887362,2.321928094887362,0.2,0.2542084054771231,0.6,0.2
217302,7,0.775840597758406,2.807354922057604,2.807354922057604,0.14285714285714285,6.607789270550981,0.8571428571428571,0.14285714285714285
217846,12,0.5871559633027523,3.4182958340544896,3.4594316186372973,1.0,0.3130206366454217,0.75,0.09090909090909091
218185,6,0.7051597051597052,2.584962500721156,2.584962500721156,0.16666666666666666,0.36778854824831514,1.0,0.16666666666666666
219000,10,0.7297297297297297,3.121928094887362,3.169925001442312,1.0,2.962390370325153,1.0,0.1111111111111111
226626,10,0.4741966893865628,3.121928094887362,3.169925001442312,1.0,1.0179006308576524,0.9,0.1111111111111111
227848,27,0.7767303398660382,4.606739354015321,4.643856189774724,1.0,0.5017000928106451,0.5555555555555556,0.04
231438,16,0.7636363636363637,3.577819531114783,3.700439718141092,1.0,0.34494581268822566,0.8125,0.07692307692307693
243425,6,0.734982332155477,2.584962500721156,2.584962500721156,0.16666666666666666,1.4354410936665312,0.8333333333333334,0.16666666666666666
243792,6,0.673024523160763,2.584962500721156,2.584962500721156,0.16666666666666666,1.5690886174677274,1.0,0.16666666666666666
244837,8,0.7404202719406674,3.0,3.0,0.125,4.704509486931755,0.875,0.125
247836,6,0.7506925207756232,2.584962500721156,2.584962500721156,0.16666666666666666,8.030611033247114,1.0,0.16666666666666666
250448,5,0.3793103448275863,2.321928094887362,2.321928094887362,0.2,0.10491170162544299,0.6,0.2
251064,9,0.7222222222222222,2.94770277922009,3.0,1.0,0.5036017215565091,0.8888888888888888,0.125
259333,7,0.7761194029850746,2.807354922057604,2.807354922057604,0.14285714285714285,2.2706442443224524,1.0,0.14285714285714285
353045,5,-0.02739726027397249,2.321928094887362,2.321928094887362,0.2,5.71398236062382,1.0,0.2
354678,8,0.18287937743190663,3.0,3.0,0.125,1.3191630135479988,0.875,0.125
361777,8,0.6936542669584245,3.0,3.0,0.125,5.359210271585712,0.875,0.125
